11) Estàs tancant la compra d’un article a través d’una plataforma de compravenda. El venedor et demana fer una transferència a un banc estranger. És una transacció segura?, a) Sí; les transferències són el mètode de pagament més segur., b) Sí; sempre que el venedor m'enviï proves d'estar en possessió de l'article per WhatsApp., c) No; si hi hagués cap problema seria difícil recuperar els meus doblers., c) No; si hi hagués cap problema seria difícil recuperar els meus doblers., Resposta: El principal problema de fer una transferència a un banc estranger és que; en cas de resultar ser víctima d'un frau i voler recuperar els nostres doblers; seria complicat.
12) Quins aspectes comprovaries d’un lloc web per saber si és fiable?, a) Condicions de devolució i reemborsament., b) Quantitat d´ofertes i promocions., c) Nombre de visites., a) Condicions de devolució i reemborsament., Resposta: Si la botiga en línia no té un apartat per a les condicions de devolució i reemborsament; és sens dubte una botiga en línia fraudulenta.
13) Com podem assegurar-nos que la botiga en línia vetlla per la nostra privadesa i la seguretat de les nostres comunicacions?, a) Disposa d´un certificat digital i HTTPS., b) Disposa d´un certificat digital i HTTP., c) Té molts comentaris positius., a) Disposa d´un certificat digital i HTTPS., Resposta: El certificat digital i el protocol HTTPS ens asseguren que totes les comunicacions que fem dins del web estaran xifrades.
14) Trobes una oferta en una botiga en línia però aquesta no té apartat de termes i condicions. Hi confiaries?, a) Sí; encara que només en territori nacional., b) Sí; si disposa de xarxes socials., c) No; mai., c) No; mai., Resposta: Si una botiga en línia no té un apartat de termes i condicions; cal desconfiar.
15) Has trobat una oferta per a un producte que anaves cercant. Sembla que des de la web ofereixen diverses formes de pagament; però a l'últim pas només accepta targeta de crèdit. Què faries?, a) Utilitzar una targeta secundària., b) Contactar amb el venedor., c) Descartar la compra., c) Descartar la compra., Resposta: En aquests casos; és millors descartar la compra. Potser; utilitzant una targeta només per a compres en línia; correm menys riscos però potser mai arribem a rebre el producte. Davant del més mínim senyal de frau; el més segur és descartar la compra.
16) Quina de les següents recomanacions ens assegura una compra en línia segura?, a) No comprar en època de rebaixes., b) Utilitzar una targeta només per a compres en línia., c) Utilitzar només les promocions que ens arribin per correu electrònic., b) Utilitzar una targeta només per a compres en línia., Resposta: Si utilitzem una targeta exclusivament per a les nostres compres en línia; en cas de patir un frau; no perdrem més que les dades i/o els doblers emmagatzemats en aquesta targeta.
17) Algunes webs de compra en línia permeten emmagatzemar les dades de la targeta de crèdit. Quan podeu utilitzar aquesta opció?, a) Només si teniu HTTPS., b) Només si teniu certificat digital., c) Mai., c) Mai., Resposta: Encara que la web ens ofereixi la confiança que les nostres comunicacions no seran espiades; no és recomanable emmagatzemar aquest tipus de dades personals. No sabem si la seguretat del servei web pot arribar a ser vulnerada; i les nostres dades filtrades.
18) No sempre podeu avaluar la qualitat del producte d'una botiga online. Com podries identificar la fiabilitat d'una botiga en línia?, a) Qualitat de la descripció i imatges dels productes., b) Varietat de productes oferts., c) Presència de marques conegudes., a) Qualitat de la descripció i imatges dels productes., Resposta: Les botigues en línia fraudulentes solen incloure descripcions pobres sobre els seus productes; o imatges de mala qualitat o fins i tot robades d'altres webs.
19) Quins aspectes referents al preu d'un producte us han de fer sospitar en una botiga online?, a) Varietat de productes amb un preu igual o semblant., b) Preus anormalment baixos., c) Ambdues opcions., b) Preus anormalment baixos., Resposta: Una botiga en línia amb preus massa baixos i productes similars amb el mateix preu és candidata a ser un frau.
20) De les opcions següents; quina seria una opció de pagament segur?, a) Plataforma de pagament segur., b) Transferència bancària., c) Ambdues respostes són correctes., a) Plataforma de pagament segur., Resposta: Les plataformes de pagament actuen com a intermediàries per evitar que les nostres dades es filtrin; i ens ajudaran a l'hora de recuperar els nostres doblers en cas de frau.
21) Com podem detectar si un perfil és fals en una xarxa social?, a) Comprovar les imatges del perfil a Google Imatges., b) Veure el nombre de seguidors i seguits., c) Ambdues opcions són correctes., c) Ambdues opcions són correctes., Resposta: Per detectar un perfil fals; podem analitzar el nombre de seguidors que té en relació amb els perfils que segueix; o comprovar si la seva imatge de perfil o la resta d'imatges publicades no siguin seves; mitjançant Google Imatges.
22) Després de molt d’esforç; has aconseguit treure't el carnet de conduir; així que decideixes pujar-ne una foto a les xarxes socials. És una bona idea?, a) Sí; quin perill tendrà?, b) Sí; si tenc configurada correctament les opcions de privadesa del meu compte., c) No. La publicació de dades sensibles a Internet mai no ho és., c) No. La publicació de dades sensibles a Internet mai no ho és., Resposta: Tot el que publicam a Internet romandrà publicat. Si compartim dades personals a les xarxes socials; correm el risc que tercers se'n facin amb elles per a usos delictius; com la suplantació d'identitat.
23) Has vist un mem (meme) a Internet que pot ser ofensiu per a alguns col·lectius; però decideixes publicar-ho igualment. Creus que les teves publicacions et poden afectar negativament en el futur?, a) Sí; si es tracta de contingut ofensiu o que afecta la meva identitat digital., b) Sí; però només si public informació personal., c) No; és el meu mur i puc publicar allò que vulgui., a) Sí; si es tracta de contingut ofensiu o que afecta la meva identitat digital., Resposta: Publicar continguts que puguin ser ofensius a qualsevol xarxa social pot tenir conseqüències negatives per a la teva identitat digital.
24) La tècnica utilitzada pels ciberdelinqüents basades en l'engany i la manipulació per aconseguir les nostres dades; es coneix com:, a) Phishing., b) Enginyeria social., c) e-Fraus., b) Enginyeria social., Resposta: L'enginyeria social es basa en l'engany i la manipulació per aconseguir que els usuaris fem allò que ens demanen els ciberdelinqüents; com per exemple; que donem les nostres dades personals.
25) Les teves aportacions; publicacions; comentaris i gustos a Internet conformen la imatge que els altres tenen de tu a la xarxa. Com es coneix aquest concepte?, a) Egosurfing., b) Identitat digital., c) e-Reputació., b) Identitat digital., Resposta: La identitat digital és la imatge que projectes sobre tu a la xarxa; és a dir; com et veuen i perceben la resta d'usuaris.
26) Un amic comparteix una notícia explosiva sobre un suposat cas de corrupció en una gran multinacional en què diversos famosos hi estan implicats. Què fas?, a) Contrast la notícia cercant informació sobre el tema en altres mitjans., b) Com que confi totalment en la persona que m'ho envia; comparteix la notícia., c) La comparteix ràpidament entre els meus contactes. Que tothom s'assabenti!, a) Contrast la notícia cercant informació sobre el tema en altres mitjans., Resposta: Una bona pràctica per combatre les boles i les fake news és contrastar la informació; cercant en fonts d'informació fiables i amb bona reputació.
27) Un rumor a la xarxa que no té cap base ni està recolzat en cap font fiable rep el nom de:, a) Cadena., b) Hoax., c) Phishing., b) Hoax., Resposta: El terme Hoax o bola; fa referència a qualsevol rumor que circula per la xarxa infundat.
28) Quan crees un compte en una xarxa social; què és el primer que hauries de fer?, a) No publicar ni utilitzar cap foto personal., b) Afegir als meus familiars i amics més íntims., c) Configurar la seguretat i la privadesa del meu perfil., c) Configurar la seguretat i la privadesa del meu perfil., Resposta: En crear-nos un compte a qualsevol xarxa social; el primer pas sempre ha de ser configurar degudament les opcions de seguretat i privadesa.
29) Quina de les opcions següents et pot ajudar a identificar una notícia falsa (fake new)?, a) Analitzar el nombre de likes de la notícia., b) Comprovar la notícia en altres fonts d'informació., c) Ambdues opcions són correctes., b) Comprovar la notícia en altres fonts d'informació., Resposta: Si una notícia et fa mala espina i no t'acabes de fiar; el millor serà contrastar-la amb altres fonts d'informació per veure si és certa o no.
30) Cercar informació sobre nosaltres a Internet serveix per detectar perfils falsos amb les nostres dades. Com es diu aquesta cerca?, a) Egosurfing., b) Autophishing., c) Grooming., a) Egosurfing., Resposta: L'egosurfing és una pràctica molt útil per veure què es diu sobre nosaltres a la xarxa i per detectar perfils falsos amb la nostra informació.
31) De les opcions següents; quines són mesures antimalware amb què protegir el nostre dispositiu?, a) Contrasenyes segures., b) Antivirus i Tallafocs., c) Phishing., b) Antivirus i Tallafocs., Resposta: Dins de les mesures de protecció; l'antivirus i el tallafoc (firewall) es troben entre les més bàsiques. La seva funció és protegir-nos davant de diferents tipus d'atacs a la seguretat del nostre equip.
32) Vull desfer-me del meu dispositiu mòbil; però em preocupa la informació emmagatzemada. Què seria el més adequat?, a) Crear una còpia de seguretat de la informació; eliminar les dades i els comptes manualment i restablir el dispositiu a l'estat de fàbrica., b) Tornar el dispositiu a l'estat de fàbrica; així queda com a nou., c) Treure la targeta d’emmagatzematge és suficient; és on es troba tota la informació rellevant del telèfon., a) Crear una còpia de seguretat de la informació; eliminar les dades i els comptes manualment i restablir el dispositiu a l'estat de fàbrica., Resposta: La millor manera d'eliminar tota la informació del nostre dispositiu de forma segura és eliminar les dades i els comptes manualment i restablir-lo després a l'estat de fàbrica. Si creem abans una còpia de seguretat; podrem bolcar les dades a un dispositiu nou.
33) El vostre dispositiu ha començat a llançar alertes sobre diferents actualitzacions pendents d'instal·lar. Què has de fer?, a) No faig cas del missatge; no vull noves funcionalitats ja que consumeixen més recursos., b) Deix l’actualització per a un altre dia que tingui més temps., c) Aplic l'actualització com més aviat millor., c) Aplic l'actualització com més aviat millor., Resposta: Una actualització ens protegeix de possibles escletxes de seguretat; per la qual cosa; és fonamental que les instal·lem com més aviat millor.
34) Quan es parla de rootejar o fer jailbreacking a un dispositiu; es refereix a:, a) Hackejar un dispositiu per tenir accés a totes les vostres dades., b) Alliberar el dispositiu per adquirir permisos d'administrador., c) Tornar el dispositiu al seu estat de fàbrica., b) Alliberar el dispositiu per adquirir permisos d'administrador., Resposta: Aquests procediments permeten alliberar el dispositiu de les restriccions del fabricant i adquirir permisos d’administració. No obstant això; no estan exempts de riscos; com la pèrdua de garantia o més probabilitat d'infecció per codi maliciós (malware).
35) Què fas si comences a visualitzar anuncis al dispositiu; el ratolí es mou tot sol o va molt més lent?, a) Reinici l'ordinador i connect un USB per passar els meus fitxers a un altre equip., b) Reinici l'ordinador a veure si se soluciona tot sol., c) M'assegur que l'antivirus està actualitzat i hi realitz una anàlisi., c) M'assegur que l'antivirus està actualitzat i hi realitz una anàlisi., Resposta: Davant dels símptomes descrits; és probable que el nostre dispositiu estigui infectat. El millor és utilitzar un antivirus actualitzat per eliminar el codi maliciós que s'hagi pogut instal·lar.
36) Un codi maliciós capaç de xifrar tots els teus fitxers per després demanar-te doblers a canvi es coneix com:, a) Ransomware., b) Keylogger., c) Troià., a) Ransomware., Resposta: El ransomware és un tipus de codi maliciós que té com a objectiu xifrar tot el contingut dels nostres dispositius per demanar un rescat (doblers) a canvi de la clau de desxifrat.
37) T'has instal·lat una app amb funcionalitat de llanterna des de la botiga oficial i et demana els permisos següents: càmera; arxius multimèdia; contactes; SMS. Quins has d'acceptar?, a) Tots; ja que s'ha descarregat d'una botiga oficial., b) Càmera; arxius multimèdia i contactes., c) Càmera., c) Càmera., Resposta: Hem d'acceptar només els permisos imprescindibles per a la funció de l'app. A l'exemple; només cal el permís de càmera per al seu funcionament.
38) Una forma segura de protegir el teu dispositiu i la informació emmagatzemada és:, a) Canviar el PIN sovint., b) Xifrar-lo i protegir-lo amb una clau o PIN., c) No utilitzeu la connexió Bluetooth., b) Xifrar-lo i protegir-lo amb una clau o PIN., Resposta: En xifrar el nostre dispositiu; tota la informació continguda en ell també es xifrarà; protegint-la de tercers; especialment en cas de pèrdua o robatori.
39) Quina de les següents recomanacions hauries de dur a terme si et trobessis en un lloc que proporciona una xarxa WiFi pública?, a) Connecteu-vos; així s'estalvien dades mòbils., b) Revisar les xarxes WiFi disponibles i connectar-te només a la que tingui millor senyal., c) Desactivar l'opció que permet connectar-se automàticament al dispositiu., c) Desactivar l'opció que permet connectar-se automàticament al dispositiu., Resposta: Convé desactivar l'opció que permet connectar-nos automàticament a xarxes sense fil per minimitzar els riscos de connectar-se a xarxes WiFi.
40) Quan es tracta de fer còpies de seguretat; l'ideal és seguir la regla 3-2-1; però què vol dir?, a) 3 còpies en 2 suports diferents i 1 en un lloc físic diferent., b) 3 còpies de seguretat en 2 carpetes diferents i 1 xifrada., c) 3 còpies de seguretat en 2 suports diferents i 1 al núvol., a) 3 còpies en 2 suports diferents i 1 en un lloc físic diferent., Resposta: La regla 3-2-1 es refereix a mantenir 3 còpies de seguretat; en 2 suports diferents; com ara el núvol i un disc dur extern; i 1 de les còpies en un lloc físic diferent.
41) Els connectors; addons o complements utilitzats pels navegadors són sempre segurs?, a) Només quan els descàrrec de llocs no oficials., b) Sí. Precisament m'ajuden a millorar la seguretat., c) No. Fins i tot un de fiable pot presentar vulnerabilitats., c) No. Fins i tot un de fiable pot presentar vulnerabilitats., Resposta: Com les aplicacions; aquests complements poden ser maliciosos o presentar vulnerabilitats. El millor és descarregar-los de llocs oficials i revisar els comentaris i les valoracions d'altres usuaris.
42) Com pots millorar la teva seguretat i privadesa quan navegues per Internet?, a) Mantenint el meu dispositiu actualitzat i utilitzant una connexió segura., b) Instal·lar una eina antivirus., c) Ambdues respostes són correctes., c) Ambdues respostes són correctes., Resposta: Mantenint el dispositiu actualitzat i comptant amb eines de protecció; com ara l'antivirus; ens assegurem que el nostre dispositiu està més protegit de possibles amenaces.
43) De què et protegeix una web que fa servir protocol HTTPS?, a) Del robatori de dades i de la suplantació d’identitat., b) D'un intent de phishing., c) De riscos d’explotació de vulnerabilitats, a) Del robatori de dades i de la suplantació d’identitat., Resposta: El protocol HTTPS permet una connexió segura mitjançant un xifratge SSL que possibilita que les dades viatgin de manera segura entre el vostre equip i el servidor de la pàgina web.
44) En entrar a la configuració del router; has vist diversos dispositius desconeguts connectats a la teva xarxa WiFi. Què has de fer?, a) He de bloquejar-los i fer un filtre d'adreces MAC., b) He de canviar la contrasenya d'accés a l'encaminador així com de connexió a la xarxa WiFi., c) Ambdues respostes són correctes., c) Ambdues respostes són correctes., Resposta: Una configuració segura del nostre router passa per canviar la contrasenya d'accés; la de la xarxa WiFi i; si en cas de detectar dispositius desconeguts; hem de bloquejar-los i realitzar un filtratge d'adreces MAC.
45) Et pot infectar un document; una imatge o un vídeo rebut a través d'un correu electrònic o descarregat d'una web?, a) Una imatge no conté codi maliciós (malware)., b) Els vídeos i imatges no poden contenir codi maliciós (malware)., c) Qualsevol fitxer pot contenir programari maliciós., c) Qualsevol fitxer pot contenir programari maliciós., Resposta: Qualsevol fitxer descarregat d'Internet pot contenir codi maliciós (malware). Fins i tot les pàgines web poden infectar-nos només visitant-les. Per això és fonamental comptar amb un bon antivirus i mantenir actualitzat el dispositiu.
46) Necessites fer una cerca per Internet a través de l’equip duna altra persona. Quina de les opcions següents seria la manera més segura de no deixar rastre?, a) Utilitzant el mode incògnit., b) Esborrant les galetes., c) Utilitzant el navegador de Mozilla Firefox., a) Utilitzant el mode incògnit., Resposta: Si no hi ha més remei i hem d'utilitzar un altre equip; una bona opció serà fer servir el mode incògnit del navegador; evitant introduir informació personal a pàgines web.
47) Reps un correu electrònic del teu banc demanant-te que accedeixis a un enllaç per confirmar les teves dades personals. Què fas?, a) Responc al correu perquè em facilitin més informació., b) Ho obr i segueix les indicacions del missatge; sembla un tema important., c) Els bancs mai demanen aquestes dades per correu; ho elimin., c) Els bancs mai demanen aquestes dades per correu; ho elimin., Resposta: Cal tenir precaució amb els missatges que sol·liciten informació personal sota alguna circumstància. Una entitat financera o servei web amb certa reputació no ens demanarà mai les nostres dades personals per correu.
48) A l'hora de navegar per pàgines web; l'opció més segura és:, a) Webs amb HTTP., b) Webs amb HTTP i certificat digital., c) Webs amb HTTPS i certificat digital., c) Webs amb HTTPS i certificat digital., Resposta: El certificat digital i el protocol HTTPS actuen com a segells de confiança que ens asseguren que les comunicacions que fem dins del web estaran xifrades i seran segures.
49) Un bon hàbit quan naveguem en línia és:, a) Desar les credencials al nostre navegador per no haver d'introduir-les manualment amb freqüència., b) Eliminar les galetes; la memòria cau i l'historial del navegador cada cert temps., c) Connectar-se a xarxes WiFi públiques., b) Eliminar les galetes; la memòria cau i l'historial del navegador cada cert temps., Resposta: D'aquesta manera; eliminarem el rastre que anem deixant quan naveguem per Internet; protegint millor la nostra privadesa i seguretat online.
50) Per a una navegació segura; el protocol de seguretat que has de tenir configurat al teu router és:, a) Protocol WPA2., b) Protocol WEP., c) Protocol HTTPS., a) Protocol WPA2., Resposta: Avui dia; el protocol WPA2 es considera el protocol més segur. La resta presenten vulnerabilitats que poden ser aprofitades pels ciberdelinqüents.
51) Un dels teus contactes t'ha compartit una notícia sobre una cura per a una malaltia molt contagiosa. Com comprovaries si és una notícia real?, a) Analitzar els likes de la notícia., b) Revisar si la URL té HTTPS., c) Cercar la font i contrastar., c) Cercar la font i contrastar., Resposta: Internet és ple de boles i notícies falses. Per combatre la desinformació; és recomanable contrastar la informació amb altres fonts.
52) T'ha arribat un SMS sobre una ajuda econòmica de 350€. Només cal accedir a un link i emplenar un formulari. Què fas?, a) Investig sobre l'ajuda a Internet., b) Accedeix; ja que per SMS no hi ha risc., c) Copi l'enllaç i accedeix des de mode incògnit., a) Investig sobre l'ajuda a Internet., Resposta: Els ciberdelinqüents poden utilitzar aquests formularis per fer-se amb la nostra informació més personal. Per evitar-ho; recorda contrastar i investigar la informació del missatge amb altres fonts i passar el cursor pel link per assegurar-te que et redirigeix a un lloc legítim.
53) Has rebut un correu on un desconegut afirma tenir material íntim sobre tu. Et demana fer un pagament a canvi de no difondre'l. Què hauries de fer?, a) Ignorar el missatge., b) I si és veritat? Pagues per evitar problemes., c) Desconfies. Li demanes una prova primer., a) Ignorar el missatge., Resposta: Aquest tipus d'atac es coneix com a sextorsió. Intenten espantar-nos dient que tenen material compromès sobre nosaltres perquè realitzem un pagament a canvi de suposadament no difondre'l.
54) Davant d'un frau on acaben suplantant la teva identitat; has d'exercir els drets ARCO. Què signifiquen les sigles? Què hauries de fer?, a) Accés; Rectificació; Comprovació i Oposició., b) Accés; Rectificació; Cancel·lació i Oposició., c) Afirmació; Rectificació; Comprovació i Oposició, b) Accés; Rectificació; Cancel·lació i Oposició., Resposta: Els drets ARCO fan referència al dret d'accés; rectificació; cancel·lació i oposició que tenim en relació amb l'ús que es fa de les nostres dades.
55) Reps un SMS de la teva companyia de telèfon informant-te d'un error a la teva última factura. Et demanen que facis clic en un enllaç; però en entrar i descarregar l’arxiu; es tractava d’un malware. Com es coneix aquest frau?, a) Grooming., b) Baitering., c) Smishing., c) Smishing., Resposta: Aquest tipus de ciberatac es coneix com smishing; utilitzen els SMS per enganyar-nos i fer que ens descarreguem malware o que fem clic a webs malicioses.
56) Quins factors t'haurien de fer desconfiar en tractar amb un venedor d'una web de compravenda en línia?, a) Volen utilitzar la plataforma de pagament de la web., b) Volen seguir la comunicació per WhatsApp., c) Té diversos mesos d'antiguitat a la web amb moltes valoracions., b) Volen seguir la comunicació per WhatsApp., Resposta: Si un venedor intenta utilitzar un altre canal de comunicació o forma de pagament diferent del de la web; podria ser un frau; és una pràctica molt habitual utilitzada entre els ciberdelinqüents.
57) Acaba d'arribar-te una oferta de feina molt interessant. No obstant; alguna cosa et fa mala olor. Quina de les opcions següents seria un indici de frau?, a) Demana contactar amb un número de tarifació especial., b) Demana doblers com a despeses d'administració per avançat., c) Ambdues opcions., c) Ambdues opcions., Resposta: Aquelles ofertes de feina que demanen trucar a un telèfon de tarifació especial o sol·liciten uns doblers per avançat són candidates a tractar-se d'un frau.
58) Heu rebut una trucada d'un suposat suport tècnic. Després de seguir els passos indicats; t'adones que s'ha pogut tractar d'un frau. Què hauries de fer?, a) Canviar les contrasenyes de tots els comptes., b) Desinstal·lar les apps que hagin instal·lat al teu equip., c) Ambdues opcions són correctes., Resposta: Si creiem que és víctima d'un possible frau d'aquest tipus; el més important és deshabilitar qualsevol canvi a la nostra configuració; desinstal·lar qualsevol app i canviar les contrasenyes dels nostres equips. Una anàlisi amb el nostre antivirus també seria recomanable.
59) És hora de canviar de casa i estàs mirant lloguers per la teva zona. Quina de les opcions següents no us ajudarà a evitar fraus?, a) Comprovar les adreces a Google Maps ., b) Revisar les descripcions i imatges a la recerca de fallides o dobles., c) Desconfiar de les agències., c) Desconfiar de les agències., Resposta: La clau per detectar possibles fraus als lloguers és revisar detingudament les descripcions i imatges. A més; convé utilitzar Google Maps i Google Imatges per comprovar que l'adreça i les fotografies utilitzades són reals.
60) Acabes de rebre un correu de la teva Marketplace preferida on t'avisen d'una promoció per la qual et regalen 50€. Només heu d'accedir a l'enllaç per obtenir el codi. Què has de fer?, a) Accedir a l'enllaç i reclamar-ne el codi., b) Passar el cursor sobre l’enllaç per veure si dirigeix a la web original., c) Copiar l'enllaç i accedir-hi des de manera incògnita., b) Passar el cursor sobre l’enllaç per veure si dirigeix a la web original., Resposta: Per evitar acabar sent víctima d'un frau; recorda passar el cursor per sobre per veure la web real a què et redirigeix.
